HTTP/1.1 200 OK
Date: Thu, 09 Nov 2017 23:39:12 GMT
Server: Apache/2.4.18 (Ubuntu)
Content-Disposition: attachment; filename=VOTOS_GOVERNADOR_MUNZONA_2010.csv
Set-Cookie: session=eyJsb2NhbGUiOnsiIGIiOiJjSFE9In19.DOZ4oA.JH5d3mY2TL9VgS-JS2_WKOFYxwg; HttpOnly; Path=/
Content-Length: 286245
Content-Type: text/csv; charset=utf-8

"NUM_ZONA","UF","DESCRICAO_CARGO","NOME_MUNICIPIO","QTDE_VOTOS"
"68","PI","GOVERNADOR","Marcolândia","9711"
"68","PI","GOVERNADOR","Padre Marcos","8602"
"68","PI","GOVERNADOR","Vila Nova do Piauí","4126"
"68","PR","GOVERNADOR","Cascavel","48934"
"68","PR","GOVERNADOR","Santa Tereza do Oeste","6105"
"68","RJ","GOVERNADOR","São Gonçalo","44179"
"68","RN","GOVERNADOR","Campo Redondo","6316"
"68","RN","GOVERNADOR","Coronel Ezequiel","3503"
"68","RN","GOVERNADOR","Jaçanã","4981"
"68","RN","GOVERNADOR","Lajes Pintadas","3748"
"68","RN","GOVERNADOR","São Bento do Trairí","2958"
"68","RS","GOVERNADOR","Flores da Cunha","19137"
"68","RS","GOVERNADOR","Nova Pádua","1946"
"68","SC","GOVERNADOR","Balneário Piçarras","9304"
"68","SC","GOVERNADOR","Penha","12974"
"68","SP","GOVERNADOR","Canas","2742"
"68","SP","GOVERNADOR","Lorena","50436"
"69","AM","GOVERNADOR","Itamarati","3679"
"69","BA","GOVERNADOR","Bonito","7739"
"69","BA","GOVERNADOR","Utinga","9059"
"69","BA","GOVERNADOR","Wagner","4723"
"69","CE","GOVERNADOR","Aurora","15287"
"69","MA","GOVERNADOR","Codó","16152"
"69","MG","GOVERNADOR","Carangola","19306"
"69","MG","GOVERNADOR","Faria Lemos","2578"
"69","MG","GOVERNADOR","Fervedouro","6236"
"69","MG","GOVERNADOR","São Francisco do Glória","3302"
"69","PA","GOVERNADOR","Goianésia do Pará","30115"
"69","PA","GOVERNADOR","Jacundá","48414"
"69","PB","GOVERNADOR","São Bento","35941"
"69","PE","GOVERNADOR","Santa Cruz da Baixa Verde","7305"
"69","PE","GOVERNADOR","Triunfo","9035"
"69","PI","GOVERNADOR","Cristalândia do Piauí","7758"
"69","PR","GOVERNADOR","Francisco Beltrão","46786"
"69","RJ","GOVERNADOR","São Gonçalo","62117"
"69","RN","GOVERNADOR","Natal","121130"
"69","RS","GOVERNADOR","Cacequi","8285"
"69","RS","GOVERNADOR","Mata","3519"
"69","RS","GOVERNADOR","São Vicente do Sul","5443"
"69","SC","GOVERNADOR","Campo Erê","5494"
"69","SC","GOVERNADOR","Saltinho","2604"
"69","SC","GOVERNADOR","Santa Terezinha do Progresso","1996"
"69","SC","GOVERNADOR","São Bernardino","1837"
"69","SP","GOVERNADOR","Inúbia Paulista","2398"
"69","SP","GOVERNADOR","Lucélia","11444"
"69","SP","GOVERNADOR","Pracinha","1122"
"7","AC","GOVERNADOR","Feijó","12237"
"7","AL","GOVERNADOR","Coruripe","53512"
"7","AM","GOVERNADOR","Codajás","9190"
"7","AP","GOVERNADOR","Laranjal do Jari","39622"
"7","BA","GOVERNADOR","Salvador","57369"
"7","CE","GOVERNADOR","Cascavel","39212"
"7","CE","GOVERNADOR","Pindoretama","12399"
"7","DF","GOVERNADOR","Brasília","77352"
"7","ES","GOVERNADOR","Baixo Guandu","18858"
"7","GO","GOVERNADOR","Caldas Novas","75241"
"7","GO","GOVERNADOR","Marzagão","3163"
"7","GO","GOVERNADOR","Rio Quente","4478"
"7","MA","GOVERNADOR","Codó","34965"
"7","MG","GOVERNADOR","Além Paraíba","22820"
"7","MG","GOVERNADOR","Santo Antônio do Aventureiro","2652"
"7","MG","GOVERNADOR","Volta Grande","3253"
"7","MS","GOVERNADOR","Corumbá","32308"
"7","MT","GOVERNADOR","Alto Paraguai","4626"
"7","MT","GOVERNADOR","Diamantino","11461"
"7","MT","GOVERNADOR","Nova Mutum","14296"
"7","MT","GOVERNADOR","Santa Rita do Trivelato","1205"
"7","PA","GOVERNADOR","Abaetetuba","145919"
"7","PB","GOVERNADOR","Capim","6690"
"7","PB","GOVERNADOR","Cuité de Mamanguape","9087"
"7","PB","GOVERNADOR","Itapororoca","18738"
"7","PB","GOVERNADOR","Mamanguape","47029"
"7","PB","GOVERNADOR","Mataraca","9597"
"7","PE","GOVERNADOR","Recife","63176"
"7","PI","GOVERNADOR","Campo Maior","28149"
"7","PI","GOVERNADOR","Jatobá do Piauí","8227"
"7","PI","GOVERNADOR","Sigefredo Pacheco","11962"
"7","PR","GOVERNADOR","Cerro Azul","10050"
"7","PR","GOVERNADOR","Doutor Ulysses","3784"
"7","RJ","GOVERNADOR","Rio de Janeiro","56837"
"7","RN","GOVERNADOR","São José de Mipibu","21917"
"7","RO","GOVERNADOR","Ariquemes","53142"
"7","RR","GOVERNADOR","Amajari","7432"
"7","RR","GOVERNADOR","Pacaraima","9886"
"7","RR","GOVERNADOR","Uiramutã","6574"
"7","RS","GOVERNADOR","Aceguá","3196"
"7","RS","GOVERNADOR","Bagé","41163"
"7","SC","GOVERNADOR","Brunópolis","2173"
"7","SC","GOVERNADOR","Campos Novos","19895"
"7","SC","GOVERNADOR","Vargem","2144"
"7","SC","GOVERNADOR","Zortéa","2037"
"7","SE","GOVERNADOR","Frei Paulo","8913"
"7","SE","GOVERNADOR","Pedra Mole","2202"
"7","SE","GOVERNADOR","Pinhão","4238"
"7","SP","GOVERNADOR","Agudos","22676"
"7","SP","GOVERNADOR","Paulistânia","1195"
"7","TO","GOVERNADOR","Abreulândia","1562"
"7","TO","GOVERNADOR","Divinópolis do Tocantins","4049"
"7","TO","GOVERNADOR","Marianópolis do Tocantins","2321"
"7","TO","GOVERNADOR","Monte Santo do Tocantins","1465"
"7","TO","GOVERNADOR","Paraíso do Tocantins","25111"
"7","TO","GOVERNADOR","Pugmil","1492"
"70","AM","GOVERNADOR","Manaus","81847"
"70","BA","GOVERNADOR","Barreiras","63989"
"70","CE","GOVERNADOR","Brejo Santo","25577"
"70","MA","GOVERNADOR","Alto Alegre do Pindaré","14277"
"70","MA","GOVERNADOR","Santa Luzia","32060"
"70","MG","GOVERNADOR","Divino","10957"
"70","MG","GOVERNADOR","Orizânia","4474"
"70","PA","GOVERNADOR","Capitão Poço","50792"
"70","PB","GOVERNADOR","João Pessoa","178999"
"70","PE","GOVERNADOR","Jatobá","8044"
"70","PE","GOVERNADOR","Petrolândia","18091"
"70","PI","GOVERNADOR","Santo Antônio dos Milagres","2723"
"70","PI","GOVERNADOR","São Gonçalo do Piauí","6827"
"70","PR","GOVERNADOR","Bom Sucesso","4100"
"70","PR","GOVERNADOR","Jandaia do Sul","13568"
"70","PR","GOVERNADOR","Kaloré","3222"
"70","PR","GOVERNADOR","Marumbi","3040"
"70","PR","GOVERNADOR","São Pedro do Ivaí","6033"
"70","RJ","GOVERNADOR","Paracambi","27327"
"70","RS","GOVERNADOR","Erebango","2013"
"70","RS","GOVERNADOR","Estação","4428"
"70","RS","GOVERNADOR","Floriano Peixoto","1760"
"70","RS","GOVERNADOR","Getúlio Vargas","10795"
"70","RS","GOVERNADOR","Ipiranga do Sul","1604"
"70","RS","GOVERNADOR","Sertão","4625"
"70","SC","GOVERNADOR","Cunhataí","1396"
"70","SC","GOVERNADOR","São Carlos","6514"
"70","SC","GOVERNADOR","Águas de Chapecó","3784"
"70","SP","GOVERNADOR","Marília","60477"
"71","BA","GOVERNADOR","Bom Jesus da Lapa","30102"
"71","BA","GOVERNADOR","Serra do Ramalho","15417"
"71","BA","GOVERNADOR","Sítio do Mato","6387"
"71","CE","GOVERNADOR","Caririaçu","15468"
"71","MA","GOVERNADOR","Açailândia","43552"
"71","MA","GOVERNADOR","Cidelândia","7016"
"71","MA","GOVERNADOR","São Francisco do Brejão","4972"
"71","MG","GOVERNADOR","Caratinga","24346"
"71","MG","GOVERNADOR","Imbé de Minas","3745"
"71","MG","GOVERNADOR","Piedade de Caratinga","4376"
"71","MG","GOVERNADOR","Santa Bárbara do Leste","5413"
"71","MG","GOVERNADOR","Santa Rita de Minas","4174"
"71","MG","GOVERNADOR","Ubaporanga","6906"
"71","PA","GOVERNADOR","Irituia","33538"
"71","PB","GOVERNADOR","Campina Grande","61498"
"71","PB","GOVERNADOR","Lagoa Seca","31118"
"71","PE","GOVERNADOR","Serra Talhada","42426"
"71","PI","GOVERNADOR","Boqueirão do Piauí","6318"
"71","PI","GOVERNADOR","Capitão de Campos","12604"
"71","PI","GOVERNADOR","Cocal de Telha","5836"
"71","PR","GOVERNADOR","Atalaia","2833"
"71","PR","GOVERNADOR","Floraí","3688"
"71","PR","GOVERNADOR","Nova Esperança","16746"
"71","PR","GOVERNADOR","Presidente Castelo Branco","3307"
"71","PR","GOVERNADOR","Uniflor","1649"
"71","RJ","GOVERNADOR","Niterói","37902"
"71","RS","GOVERNADOR","Glorinha","5082"
"71","RS","GOVERNADOR","Gravataí","66564"
"71","SC","GOVERNADOR","Abelardo Luz","9738"
"71","SC","GOVERNADOR","Ipuaçu","3577"
"71","SC","GOVERNADOR","Ouro Verde","1696"
"71","SP","GOVERNADOR","Indiana","3503"
"71","SP","GOVERNADOR","Martinópolis","14117"
"72","BA","GOVERNADOR","Santa Maria da Vitória","20400"
"72","BA","GOVERNADOR","São Félix do Coribe","7411"
"72","CE","GOVERNADOR","Jaguaretama","11352"
"72","CE","GOVERNADOR","Jaguaribara","6304"
"72","GO","GOVERNADOR","Ceres","24863"
"72","GO","GOVERNADOR","Ipiranga de Goiás","4339"
"72","GO","GOVERNADOR","Nova Glória","10755"
"72","MA","GOVERNADOR","Mirador","10291"
"72","MA","GOVERNADOR","Sucupira do Norte","6145"
"72","MG","GOVERNADOR","Bom Jesus do Galho","8901"
"72","MG","GOVERNADOR","Caratinga","22350"
"72","MG","GOVERNADOR","Córrego Novo","2440"
"72","MG","GOVERNADOR","Entre Folhas","3871"
"72","MG","GOVERNADOR","Pingo-d'Água","2795"
"72","MG","GOVERNADOR","Vargem Alegre","4387"
"72","PA","GOVERNADOR","Ananindeua","257494"
"72","PB","GOVERNADOR","Boa Vista","9000"
"72","PB","GOVERNADOR","Campina Grande","161764"
"72","PE","GOVERNADOR","Carnaubeira da Penha","7336"
"72","PE","GOVERNADOR","Floresta","16492"
"72","PI","GOVERNADOR","Flores do Piauí","5739"
"72","PI","GOVERNADOR","Itaueira","13143"
"72","PI","GOVERNADOR","Pavussu","5209"
"72","PI","GOVERNADOR","Rio Grande do Piauí","8280"
"72","PR","GOVERNADOR","Paranavaí","33953"
"72","RJ","GOVERNADOR","Niterói","38829"
"72","RS","GOVERNADOR","Viamão","65655"
"72","SC","GOVERNADOR","Guarujá do Sul","3317"
"72","SC","GOVERNADOR","Princesa","1968"
"72","SC","GOVERNADOR","São José do Cedro","9120"
"72","SP","GOVERNADOR","Bálsamo","5536"
"72","SP","GOVERNADOR","Jaci","3802"
"72","SP","GOVERNADOR","Mirassol","31940"
"72","SP","GOVERNADOR","Mirassolândia","2878"
"72","SP","GOVERNADOR","Neves Paulista","6016"
"73","BA","GOVERNADOR","Aurelino Leal","6847"
"73","BA","GOVERNADOR","Gongogi","3700"
"73","BA","GOVERNADOR","Ubaitaba","11195"
"73","CE","GOVERNADOR","Ibiapina","11990"
"73","MA","GOVERNADOR","Belágua","3818"
"73","MA","GOVERNADOR","São Benedito do Rio Preto","9343"
"73","MA","GOVERNADOR","Urbano Santos","12952"
"73","MG","GOVERNADOR","Carlos Chagas","11327"
"73","PA","GOVERNADOR","Belém","152754"
"73","PB","GOVERNADOR","Alhandra","25056"
"73","PB","GOVERNADOR","Caaporã","25640"
"73","PB","GOVERNADOR","Conde","23729"
"73","PB","GOVERNADOR","Pitimbu","15603"
"73","PE","GOVERNADOR","Belém do São Francisco","11862"
"73","PE","GOVERNADOR","Itacuruba","3266"
"73","PI","GOVERNADOR","Ribeira do Piauí","5359"
"73","PI","GOVERNADOR","Socorro do Piauí","5867"
"73","PR","GOVERNADOR","Bom Sucesso do Sul","2444"
"73","PR","GOVERNADOR","Pato Branco","43561"
"73","RJ","GOVERNADOR","Laje do Muriaé","5241"
"73","RS","GOVERNADOR","São Leopoldo","63146"
"73","SC","GOVERNADOR","Garopaba","11616"
"73","SC","GOVERNADOR","Imbituba","26129"
"73","SP","GOVERNADOR","Mococa","41511"
"74","BA","GOVERNADOR","Irará","15978"
"74","BA","GOVERNADOR","Ouriçangas","5052"
"74","BA","GOVERNADOR","Pedrão","4341"
"74","BA","GOVERNADOR","Santanópolis","6179"
"74","BA","GOVERNADOR","Água Fria","8678"
"74","CE","GOVERNADOR","Croatá","9074"
"74","CE","GOVERNADOR","Guaraciaba do Norte","19977"
"74","GO","GOVERNADOR","Goianésia","68654"
"74","GO","GOVERNADOR","Santa Rita do Novo Destino","4484"
"74","GO","GOVERNADOR","Vila Propício","5888"
"74","MA","GOVERNADOR","Lago da Pedra","23839"
"74","MA","GOVERNADOR","Lago do Junco","5655"
"74","MA","GOVERNADOR","Lago dos Rodrigues","5411"
"74","MA","GOVERNADOR","Lagoa Grande do Maranhão","5694"
"74","MG","GOVERNADOR","Carmo da Mata","7607"
"74","PA","GOVERNADOR","Ourilândia do Norte","23435"
"74","PA","GOVERNADOR","Tucumã","31556"
"74","PB","GOVERNADOR","Ouro Velho","4328"
"74","PB","GOVERNADOR","Prata","5681"
"74","PE","GOVERNADOR","Mirandiba","8512"
"74","PE","GOVERNADOR","São José do Belmonte","17166"
"74","PI","GOVERNADOR","Francinópolis","6556"
"74","PR","GOVERNADOR","Araruna","8541"
"74","PR","GOVERNADOR","Peabiru","8236"
"74","RJ","GOVERNADOR","Engenheiro Paulo de Frontin","8007"
"74","RS","GOVERNADOR","Alvorada","57869"
"74","SC","GOVERNADOR","Rio Negrinho","25855"
"74","SP","GOVERNADOR","Mogi das Cruzes","79848"
"75","BA","GOVERNADOR","Cravolândia","3120"
"75","BA","GOVERNADOR","Santa Inês","5605"
"75","CE","GOVERNADOR","Itaiçaba","5032"
"75","CE","GOVERNADOR","Jaguaruana","20447"
"75","MA","GOVERNADOR","Feira Nova do Maranhão","4164"
"75","MA","GOVERNADOR","Riachão","9937"
"75","MG","GOVERNADOR","Carmo de Minas","7654"
"75","MG","GOVERNADOR","Dom Viçoso","2166"
"75","PA","GOVERNADOR","Canaã dos Carajás","26747"
"75","PA","GOVERNADOR","Parauapebas","136033"
"75","PB","GOVERNADOR","Caldas Brandão","7773"
"75","PB","GOVERNADOR","Gurinhém","16897"
"75","PE","GOVERNADOR","Salgueiro","29524"
"75","PI","GOVERNADOR","Landri Sales","5881"
"75","PR","GOVERNADOR","Toledo","29458"
"75","RJ","GOVERNADOR","Campos dos Goytacazes","46529"
"75","RS","GOVERNADOR","André da Rocha","1128"
"75","RS","GOVERNADOR","Guabiju","1239"
"75","RS","GOVERNADOR","Nova Bassano","6017"
"75","RS","GOVERNADOR","Nova Prata","14821"
"75","RS","GOVERNADOR","Protásio Alves","1672"
"75","RS","GOVERNADOR","São Jorge","2233"
"75","RS","GOVERNADOR","Vista Alegre do Prata","1357"
"75","SC","GOVERNADOR","Coronel Martins","1717"
"75","SC","GOVERNADOR","Galvão","2376"
"75","SC","GOVERNADOR","São Domingos","6058"
"75","SP","GOVERNADOR","Artur Nogueira","23754"
"75","SP","GOVERNADOR","Conchal","15309"
"75","SP","GOVERNADOR","Engenheiro Coelho","7990"
"75","SP","GOVERNADOR","Holambra","7706"
"75","SP","GOVERNADOR","Mogi Mirim","52614"
"76","BA","GOVERNADOR","Irajuba","4071"
"76","BA","GOVERNADOR","Itaquara","4611"
"76","BA","GOVERNADOR","Jaguaquara","24002"
"76","CE","GOVERNADOR","Mauriti","24403"
"76","GO","GOVERNADOR","Morro Agudo de Goiás","3840"
"76","GO","GOVERNADOR","Nova América","3234"
"76","GO","GOVERNADOR","Rubiataba","23580"
"76","MA","GOVERNADOR","São Luís","56785"
"76","MG","GOVERNADOR","Carmo do Paranaíba","16585"
"76","PA","GOVERNADOR","Belém","142057"
"76","PB","GOVERNADOR","João Pessoa","164306"
"76","PE","GOVERNADOR","Cedro","6588"
"76","PE","GOVERNADOR","Serrita","10540"
"76","PI","GOVERNADOR","Prata do Piauí","4542"
"76","PI","GOVERNADOR","Santa Cruz dos Milagres","4320"
"76","PI","GOVERNADOR","São Félix do Piauí","5112"
"76","PI","GOVERNADOR","São Miguel da Baixa Grande","3446"
"76","PR","GOVERNADOR","Califórnia","5442"
"76","PR","GOVERNADOR","Marilândia do Sul","5870"
"76","PR","GOVERNADOR","Mauá da Serra","5000"
"76","PR","GOVERNADOR","Rio Bom","2274"
"76","RJ","GOVERNADOR","Campos dos Goytacazes","47360"
"76","RS","GOVERNADOR","Novo Hamburgo","75371"
"76","SC","GOVERNADOR","Joinville","84702"
"76","SP","GOVERNADOR","Monte Alto","28889"
"76","SP","GOVERNADOR","Pirangi","6285"
"76","SP","GOVERNADOR","Vista Alegre do Alto","3945"
"77","BA","GOVERNADOR","Barra","22727"
"77","BA","GOVERNADOR","Buritirama","9615"
"77","CE","GOVERNADOR","Guaramiranga","4091"
"77","CE","GOVERNADOR","Pacoti","8058"
"77","GO","GOVERNADOR","Guaraíta","3838"
"77","GO","GOVERNADOR","Itapuranga","33025"
"77","MA","GOVERNADOR","Santa Inês","14983"
"77","MG","GOVERNADOR","Carmo do Rio Claro","12160"
"77","MG","GOVERNADOR","Conceição da Aparecida","6162"
"77","PA","GOVERNADOR","Belém","117949"
"77","PB","GOVERNADOR","João Pessoa","147570"
"77","PE","GOVERNADOR","Cabrobó","17425"
"77","PE","GOVERNADOR","Orocó","8473"
"77","PI","GOVERNADOR","Arraial","5686"
"77","PI","GOVERNADOR","Francisco Ayres","5924"
"77","PR","GOVERNADOR","Alvorada do Sul","5375"
"77","PR","GOVERNADOR","Bela Vista do Paraíso","10178"
"77","RJ","GOVERNADOR","Duque de Caxias","28850"
"77","RS","GOVERNADOR","Itati","2313"
"77","RS","GOVERNADOR","Maquiné","4868"
"77","RS","GOVERNADOR","Osório","27279"
"77","RS","GOVERNADOR","Terra de Areia","5825"
"77","SC","GOVERNADOR","Fraiburgo","21176"
"77","SC","GOVERNADOR","Lebon Régis","6902"
"77","SC","GOVERNADOR","Monte Carlo","5578"
"77","SP","GOVERNADOR","Macaubal","4987"
"77","SP","GOVERNADOR","Monte Aprazível","12690"
"77","SP","GOVERNADOR","Nipoã","2892"
"77","SP","GOVERNADOR","Poloni","3536"
"77","SP","GOVERNADOR","Sebastianópolis do Sul","2281"
"77","SP","GOVERNADOR","União Paulista","1241"
"78","BA","GOVERNADOR","Camamu","16145"
"78","BA","GOVERNADOR","Igrapiúna","6805"
"78","CE","GOVERNADOR","Farias Brito","12498"
"78","MA","GOVERNADOR","Bom Jardim","18471"
"78","MA","GOVERNADOR","São João do Carú","6875"
"78","MG","GOVERNADOR","Capetinga","4545"
"78","MG","GOVERNADOR","Cássia","10942"
"78","MG","GOVERNADOR","Delfinópolis","4427"
"78","PA","GOVERNADOR","Mocajuba","29662"
"78","PE","GOVERNADOR","Parnamirim","12719"
"78","PE","GOVERNADOR","Terra Nova","6092"
"78","PI","GOVERNADOR","Antônio Almeida","4128"
"78","PI","GOVERNADOR","Porto Alegre do Piauí","3002"
"78","PR","GOVERNADOR","Cambé","25367"
"78","RJ","GOVERNADOR","Duque de Caxias","61781"
"78","RS","GOVERNADOR","Piratini","13138"
"78","SC","GOVERNADOR","Formosa do Sul","1881"
"78","SC","GOVERNADOR","Irati","1531"
"78","SC","GOVERNADOR","Quilombo","7153"
"78","SC","GOVERNADOR","Santiago do Sul","1097"
"78","SP","GOVERNADOR","Icém","4957"
"78","SP","GOVERNADOR","Nova Granada","11622"
"78","SP","GOVERNADOR","Onda Verde","2683"
"79","BA","GOVERNADOR","Cipó","9047"
"79","BA","GOVERNADOR","Nova Soure","13206"
"79","BA","GOVERNADOR","Ribeira do Amparo","7818"
"79","CE","GOVERNADOR","Reriutaba","10779"
"79","CE","GOVERNADOR","Varjota","10216"
"79","GO","GOVERNADOR","Fazenda Nova","8418"
"79","GO","GOVERNADOR","Novo Brasil","5435"
"79","MA","GOVERNADOR","Santa Filomena do Maranhão","3979"
"79","MA","GOVERNADOR","Tuntum","19980"
"79","MG","GOVERNADOR","Astolfo Dutra","8831"
"79","MG","GOVERNADOR","Cataguases","43430"
"79","MG","GOVERNADOR","Dona Eusébia","4208"
"79","MG","GOVERNADOR","Itamarati de Minas","3001"
"79","MG","GOVERNADOR","Santana de Cataguases","2668"
"79","PA","GOVERNADOR","Uruará","37495"
"79","PE","GOVERNADOR","Exu","18669"
"79","PI","GOVERNADOR","Caracol","11458"
"79","PI","GOVERNADOR","Guaribas","5127"
"79","PR","GOVERNADOR","Conselheiro Mairinck","2439"
"79","PR","GOVERNADOR","Ibaiti","17690"
"79","PR","GOVERNADOR","Japira","3105"
"79","RJ","GOVERNADOR","Duque de Caxias","69005"
"79","RS","GOVERNADOR","Manoel Viana","4501"
"79","RS","GOVERNADOR","São Francisco de Assis","12698"
"79","SC","GOVERNADOR","Içara","37121"
"79","SP","GOVERNADOR","Itajobi","9854"
"79","SP","GOVERNADOR","Marapoama","2002"
"79","SP","GOVERNADOR","Novo Horizonte","21864"
"8","AC","GOVERNADOR","Acrelândia","6986"
"8","AC","GOVERNADOR","Capixaba","5119"
"8","AC","GOVERNADOR","Plácido de Castro","9781"
"8","AC","GOVERNADOR","Senador Guiomard","12710"
"8","AL","GOVERNADOR","Pilar","37327"
"8","AM","GOVERNADOR","Coari","29784"
"8","AP","GOVERNADOR","Tartarugalzinho","11019"
"8","BA","GOVERNADOR","Salvador","109622"
"8","CE","GOVERNADOR","Aracati","40933"
"8","CE","GOVERNADOR","Fortim","9675"
"8","CE","GOVERNADOR","Icapuí","12174"
"8","DF","GOVERNADOR","Brasília","135399"
"8","ES","GOVERNADOR","Afonso Cláudio","19280"
"8","ES","GOVERNADOR","Brejetuba","6720"
"8","ES","GOVERNADOR","Laranja da Terra","7580"
"8","GO","GOVERNADOR","Catalão","98805"
"8","GO","GOVERNADOR","Davinópolis","3895"
"8","GO","GOVERNADOR","Ouvidor","8313"
"8","GO","GOVERNADOR","Três Ranchos","5237"
"8","MA","GOVERNADOR","Coroatá","25944"
"8","MG","GOVERNADOR","Alfenas","44348"
"8","MG","GOVERNADOR","Serrania","4836"
"8","MS","GOVERNADOR","Campo Grande","76856"
"8","MT","GOVERNADOR","Alto Araguaia","9023"
"8","MT","GOVERNADOR","Alto Garças","5374"
"8","MT","GOVERNADOR","Alto Taquari","4180"
"8","MT","GOVERNADOR","Araguainha","684"
"8","MT","GOVERNADOR","Ponte Branca","1339"
"8","PA","GOVERNADOR","Colares","12986"
"8","PA","GOVERNADOR","Santo Antônio do Tauá","30769"
"8","PA","GOVERNADOR","São Caetano de Odivelas","19810"
"8","PA","GOVERNADOR","São João da Ponta","7488"
"8","PA","GOVERNADOR","Vigia","48686"
"8","PB","GOVERNADOR","Ingá","20921"
"8","PB","GOVERNADOR","Itatuba","12556"
"8","PB","GOVERNADOR","Riachão do Bacamarte","5825"
"8","PB","GOVERNADOR","Serra Redonda","9571"
"8","PE","GOVERNADOR","Recife","68489"
"8","PI","GOVERNADOR","Amarante","20409"
"8","PR","GOVERNADOR","São José dos Pinhais","42955"
"8","RJ","GOVERNADOR","Rio de Janeiro","40503"
"8","RN","GOVERNADOR","Riachuelo","4792"
"8","RN","GOVERNADOR","Santa Maria","3636"
"8","RN","GOVERNADOR","São Paulo do Potengi","10639"
"8","RN","GOVERNADOR","São Pedro","5059"
"8","RO","GOVERNADOR","Cabixi","7858"
"8","RO","GOVERNADOR","Colorado do Oeste","21209"
"8","RO","GOVERNADOR","Corumbiara","8756"
"8","RS","GOVERNADOR","Bento Gonçalves","70180"
"8","RS","GOVERNADOR","Monte Belo do Sul","2428"
"8","RS","GOVERNADOR","Santa Tereza","1498"
"8","SC","GOVERNADOR","Bela Vista do Toldo","4101"
"8","SC","GOVERNADOR","Canoinhas","33055"
"8","SC","GOVERNADOR","Major Vieira","4757"
"8","SC","GOVERNADOR","Três Barras","11085"
"8","SE","GOVERNADOR","Gararu","6990"
"8","SE","GOVERNADOR","Itabi","3481"
"8","SE","GOVERNADOR","Nossa Senhora de Lourdes","4349"
"8","SP","GOVERNADOR","Amparo","42048"
"8","SP","GOVERNADOR","Monte Alegre do Sul","4472"
"8","TO","GOVERNADOR","Babaçulândia","5392"
"8","TO","GOVERNADOR","Filadélfia","5174"
"8","TO","GOVERNADOR","Palmeirante","2605"
"80","BA","GOVERNADOR","Tucano","25969"
"80","CE","GOVERNADOR","Saboeiro","9268"
"80","GO","GOVERNADOR","São Luís de Montes Belos","35675"
"80","MA","GOVERNADOR","Nova Olinda do Maranhão","8722"
"80","MA","GOVERNADOR","Presidente Médici","3696"
"80","MA","GOVERNADOR","Santa Luzia do Paruá","11636"
"80","MG","GOVERNADOR","Caxambu","13859"
"80","PA","GOVERNADOR","Anapu","17220"
"80","PA","GOVERNADOR","Pacajá","31329"
"80","PE","GOVERNADOR","Bodocó","18152"
"80","PE","GOVERNADOR","Granito","4149"
"80","PI","GOVERNADOR","Matias Olímpio","11698"
"80","PI","GOVERNADOR","São João do Arraial","8673"
"80","PR","GOVERNADOR","Ibiporã","29849"
"80","RJ","GOVERNADOR","Nilópolis","29120"
"80","RS","GOVERNADOR","São Lourenço do Sul","29402"
"80","SC","GOVERNADOR","Barra Velha","12198"
"80","SC","GOVERNADOR","São João do Itaperiú","2353"
"80","SP","GOVERNADOR","Altair","2381"
"80","SP","GOVERNADOR","Cajobi","6296"
"80","SP","GOVERNADOR","Embaúba","1856"
"80","SP","GOVERNADOR","Guaraci","6259"
"80","SP","GOVERNADOR","Olímpia","29819"
"80","SP","GOVERNADOR","Severínia","9455"
"81","BA","GOVERNADOR","Crisópolis","10476"
"81","BA","GOVERNADOR","Itapicuru","14263"
"81","BA","GOVERNADOR","Olindina","13675"
"81","CE","GOVERNADOR","Tianguá","36611"
"81","MA","GOVERNADOR","Matões","15359"
"81","MG","GOVERNADOR","Cláudio","16048"
"81","PA","GOVERNADOR","Garrafão do Norte","26323"
"81","PA","GOVERNADOR","Nova Esperança do Piriá","18590"
"81","PE","GOVERNADOR","Lagoa Grande","13557"
"81","PE","GOVERNADOR","Santa Maria da Boa Vista","21151"
"81","PI","GOVERNADOR","Campinas do Piauí","7015"
"81","PI","GOVERNADOR","Floresta do Piauí","3482"
"81","PI","GOVERNADOR","Santo Inácio do Piauí","4490"
"81","PR","GOVERNADOR","Itambé","3982"
"81","PR","GOVERNADOR","Marialva","21125"
"81","RJ","GOVERNADOR","Nova Friburgo","29717"
"81","RS","GOVERNADOR","Dilermando de Aguiar","2342"
"81","RS","GOVERNADOR","Quevedos","1822"
"81","RS","GOVERNADOR","São Pedro do Sul","11281"
"81","RS","GOVERNADOR","Toropi","2263"
"81","SC","GOVERNADOR","Monte Castelo","5275"
"81","SC","GOVERNADOR","Papanduva","11653"
"81","SP","GOVERNADOR","Orlândia","24763"
"82","BA","GOVERNADOR","Antas","7690"
"82","BA","GOVERNADOR","Cícero Dantas","17752"
"82","BA","GOVERNADOR","Fátima","10082"
"82","BA","GOVERNADOR","Heliópolis","7363"
"82","BA","GOVERNADOR","Novo Triunfo","5287"
"82","CE","GOVERNADOR","Fortaleza","97909"
"82","GO","GOVERNADOR","Mossâmedes","6972"
"82","MA","GOVERNADOR","Estreito","15125"
"82","MA","GOVERNADOR","São Pedro dos Crentes","2817"
"82","MG","GOVERNADOR","Conceição das Alagoas","12916"
"82","MG","GOVERNADOR","Pirajuba","2582"
