"id","uf","municipio","zona","lat","long","codTSE"
"09431-040","MA","Tutóia","40","-2.76355019679769","-42.2768472076943","09431"
"88846-043","RS","Chuí","43","-33.6875668678584","-53.4626751416843","88846"
"10430-007","PI","Campo Maior","7","-4.8279003","-42.1646677","10430"
"95931-017","GO","São Francisco de Goiás","17","-15.9227064363305","-49.2620087204189","95931"
"33839-111","BA","Botuporã","111","-13.380866213253","-42.5292775589668","33839"
"18872-039","RN","Umarizal","39","-5.98990197936576","-37.8132584900854","18872"
"40010-096","MG","Abadia dos Dourados","96","-18.4875649583709","-47.39683244062221","40010"
"19500-037","PB","Bernardino Batista","37","-6.4535477930055","-38.5488692212462","19500"
"90476-006","MT","Cáceres","6","-16.074095629861","-57.6747623072181","90476"
"25577-047","PE","São Benedito do Sul","47","-8.810438233909011","-35.9311226193514","25577"
"28690-017","AL","São Luís do Quitunde","17","-9.31411736893957","-35.5654908365835","28690"
"02054-042","AM","Atalaia do Norte","42","-4.3661574895726","-70.1879892845226","02054"
"58114-095","RJ","Bom Jesus do Itabapoana","95","-21.1344974412421","-41.6776797949817","58114"
"89800-018","MT","Curvelândia","18","-15.6093061703671","-57.9171149786644","89800"
"58653-072","RJ","Niterói","72","-22.8895663","-43.1191126","58653"
"88013-158","RS","Porto Alegre","158","-30.006121","-51.124535","88013"
"05290-036","PA","Santa Izabel do Pará","36","-1.299425","-48.16209","05290"
"85642-062","RS","Vila Maria","62","-28.5333142342062","-52.1635378990709","85642"
"21679-037","PB","Santa Helena","37","-6.718694199423391","-38.6427896706556","21679"
"71072-257","SP","São Paulo","257","-23.5791948","-46.5867727","71072"
"12009-021","PI","São João da Fronteira","21","-3.938597433985779","-41.256286959289","12009"
"40630-206","MG","Araçaí","206","-19.2003638588345","-44.2469237128616","40630"
"11118-075","PI","Landri Sales","75","-7.26659997517644","-43.9310455151444","11118"
"60011-016","RJ","Rio de Janeiro","16","-22.9325432","-43.1791038","60011"
"61220-131","SP","Alumínio","131","-23.5333730471556","-47.2590569184704","61220"
"04162-057","PA","Palestina do Pará","57","-5.7499341060377","-48.3217937261637","04162"
"37818-084","BA","Paulo Afonso","84","-9.403331697073691","-38.2183289682262","37818"
"33758-042","BA","Boa Vista do Tupim","42","-12.6613221921441","-40.6057428240473","33758"
"93009-106","GO","Aparecida do Rio Doce","106","-18.2969842872846","-51.1514916271733","93009"
"77771-198","PR","Ponta Grossa","198","-25.090946","-50.112035","77771"
"39969-151","BA","Nova Ibiá","151","-13.8099073655959","-39.6256860494916","39969"
"12360-071","PI","Cocal de Telha","71","-4.55381572376658","-41.9790478739642","12360"
"70734-120","SP","São Bento do Sapucaí","120","-22.6852869526472","-45.7371389868924","70734"
"90654-012","MS","Coxim","12","-18.508410538078","-54.75805595019331","90654"
"92339-035","GO","Aragarças","35","-15.8977681649175","-52.2468547307811","92339"
"21873-033","PB","São José de Caiana","33","-7.249159630847149","-38.2978233702354","21873"
"65773-039","SP","Itobi","39","-21.734901818498","-46.9734186541802","65773"
"85790-140","RS","Campo Novo","140","-27.6744926094406","-53.8028138686737","85790"
"12319-029","PI","Alagoinha do Piauí","29","-7.00817527992117","-40.9346348169192","12319"
"98213-125","RS","Teutônia","125","-29.4889144355854","-51.81281687059929","98213"
"10820-004","PI","Ilha Grande","4","-2.85400860710324","-41.8197731840424","10820"
"36633-051","BA","Jeremoabo","51","-10.0622424072993","-38.3518191467426","36633"
"61719-129","SP","Areiópolis","129","-22.6739404484928","-48.66559455848469","61719"
"86240-090","RS","Eldorado do Sul","90","-29.9992925937693","-51.310418926013","86240"
"82210-016","SC","Navegantes","16","-26.8974391185093","-48.64918290250909","82210"
"60011-193","RJ","Rio de Janeiro","193","-22.899091","-43.239889","60011"
"87130-024","RS","Itaqui","24","-29.128636898258","-56.55713349703041","87130"
"88498-043","RS","Santa Vitória do Palmar","43","-33.5198600298257","-53.3670063807333","88498"
"43494-083","MG","Conceição do Mato Dentro","83","-19.0451899939582","-43.423435767518","43494"
"72117-159","SP","Ubirajara","159","-22.5238354495388","-49.66327166555351","72117"
"21237-025","PB","Pedra Lavrada","25","-6.7578814604244","-36.4720503638462","21237"
"88013-161","RS","Porto Alegre","161","-30.166692","-51.157998","88013"
"00639-026","RO","Alto Paraíso","26","-9.71666673776296","-63.3176294334976","00639"
"39357-177","BA","Tremedal","177","-14.9724717718011","-41.4095763195932","39357"
"81809-018","SC","Luzerna","18","-27.1298960684448","-51.4679460432033","81809"
"54399-212","MG","Virgolândia","212","-18.4760617042203","-42.3108100373185","54399"
"41874-218","MG","Buritizeiro","218","-17.3594207720402","-44.9551936818752","41874"
"93289-011","GO","Vila Boa","11","-15.0348887902369","-47.0573608536835","93289"
"23396-080","PE","Bodocó","80","-7.77934262673798","-39.9361631850394","23396"
"40436-089","MG","Alvarenga","89","-19.4144696862521","-41.7264422739295","40436"
"87491-031","RS","Montenegro","31","-29.6881186090514","-51.4612993756819","87491"
"78719-103","PR","São João","103","-25.824662935404","-52.7294732188134","78719"
"71072-258","SP","São Paulo","258","-23.6094271","-46.6591208","71072"
"92371-024","TO","Araguacema","24","-8.80180254382543","-49.5618126396074","92371"
"07005-012","MA","Água Doce do Maranhão","12","-2.840278279043289","-42.1155512017213","07005"
"38393-111","BA","Rio do Pires","111","-13.1186631382821","-42.2878777528385","38393"
"19844-063","PB","Aparecida","63","-6.78369514129693","-38.0833382545419","19844"
"19143-013","PB","Matinhas","13","-7.121168343510129","-35.7709374162111","19143"
"85570-069","RS","Cacequi","69","-29.8802876596639","-54.8277276903362","85570"
"87840-022","RS","São Valentim do Sul","22","-29.0512275273242","-51.769670539141","87840"
"46612-137","MG","Itanhandu","137","-22.2950796542139","-44.9359219046627","46612"
"98337-013","MT","Denise","13","-14.7338159178671","-57.0537772728323","98337"
"60011-002","RJ","Rio de Janeiro","2","-22.888967","-43.219251","60011"
"07560-015","MA","Formosa da Serra Negra","15","-6.43530410540348","-46.1863570068861","07560"
"03123-007","RR","Pacaraima","7","4.47525934006528","-61.1473063471493","03123"
"05452-053","PA","São Félix do Xingu","53","-6.64248327812369","-51.9937825239643","05452"
"53996-050","MG","Ubaí","50","-16.2974045204371","-44.7870862054941","53996"
"08893-047","MA","São José de Ribamar","47","-2.55585851991582","-44.0575481150532","08893"
"86630-054","RS","Fontoura Xavier","54","-28.9821677883751","-52.3449531837753","86630"
"64637-031","SP","Guarantã","31","-21.8951462008193","-49.5948218473783","64637"
"85944-084","RS","Cerro Grande do Sul","84","-30.6020289281233","-51.75310326521871","85944"
"23086-034","PE","Vertente do Lério","34","-7.77481945505141","-35.8530027396954","23086"
"25739-013","PE","São Lourenço da Mata","13","-7.99593799973972","-35.041277539321","25739"
"18236-016","RN","Santa Cruz","16","-6.23007562318272","-36.0205165703447","18236"
"49190-199","MG","Ouro Fino","199","-22.2835244232107","-46.3800808287623","49190"
"21733-066","PB","Santana dos Garrotes","66","-7.387644459487441","-37.9850430999296","21733"
"01511-008","AC","Plácido de Castro","8","-10.3351332824092","-67.1882600861516","01511"
"76210-029","PR","Ivaí","29","-25.0082625817946","-50.86142570412661","76210"
"28851-021","AL","União dos Palmares","21","-9.15952411622507","-36.0331428428074","28851"
"21539-028","PB","Quixaba","28","-7.030817606344419","-37.1470987043486","21539"
"84816-131","RS","Nova Hartz","131","-29.5857475321598","-50.9037934307384","84816"
"41939-300","MG","Cachoeira de Minas","300","-22.3539840605264","-45.7821375141066","41939"
"31771-020","SE","Malhador","20","-10.6600442405209","-37.3114599440126","31771"
"22136-015","PB","Serra da Raiz","15","-6.685517649835209","-35.4427388368849","22136"
"13536-038","CE","Campos Sales","38","-7.073383499769109","-40.3790031301681","13536"
"45497-283","MG","Gonzaga","283","-18.8248250007762","-42.4772238728792","45497"
"48216-174","MG","Matozinhos","174","-19.561910280443","-44.0839745678654","48216"
"53430-263","MG","Sete Lagoas","263","-19.454279","-44.249264","53430"
"30899-082","BA","Fátima","82","-10.6001702136757","-38.208674782863","30899"
"10944-010","PI","Paquetá","10","-7.1014662440688","-41.7013852455649","10944"
"24511-131","PE","Ilha de Itamaracá","131","-7.74657331741151","-34.823950567034","24511"
"07129-018","MA","Bacabeira","18","-2.9858247786774","-44.3154229865672","07129"
"71072-422","SP","São Paulo","422","-23.4721688","-46.62984549999999","71072"
"52477-255","MG","São João da Ponte","255","-15.9245130650008","-44.0089551084967","52477"
"80012-071","SC","Abelardo Luz","71","-26.5630310216893","-52.33648238332369","80012"
"11479-059","PI","Palmeira do Piauí","59","-8.729501118481609","-44.2325685791726","11479"
"50059-024","MG","Piedade do Rio Grande","24","-21.4697328729915","-44.2025017471596","50059"
"71293-193","SP","Serra Azul","193","-21.3102876650229","-47.563249920264","71293"
"40312-008","MG","Alfenas","8","-21.4281781222768","-45.9489181992359","40312"
"62448-107","SP","Trabiju","107","-22.0380736464031","-48.3401833937535","62448"
"87327-031","RS","Pareci Novo","31","-29.6393892905972","-51.3988696583788","87327"
"93181-125","GO","Montividiu do Norte","125","-13.3530942561614","-48.688822123885","93181"
"07595-030","MA","Cedral","30","-1.99791592550575","-44.5307895278055","07595"
"74179-130","PR","Ampére","130","-25.9170684645403","-53.4732567447246","74179"
"58971-135","RJ","São Gonçalo","135","-22.830271","-43.026337","58971"
"33677-034","BA","Belmonte","34","-15.8613964912902","-38.8803032385601","33677"
"63878-107","SP","Dourado","107","-22.1131671957084","-48.3162358063433","63878"
"71072-003","SP","São Paulo","3","-23.5270071","-46.6372642","71072"
"91537-003","MT","Rosário Oeste","3","-14.8264275710099","-56.4282932054054","91537"
"68438-333","SP","Pedreira","333","-22.7437709993267","-46.8978020902908","68438"
"12050-040","PI","São Julião","40","-7.0853150043459","-40.8369132447998","12050"
"18651-026","RN","Serra Negra do Norte","26","-6.663984336155259","-37.3949730105828","18651"
"75353-174","PR","Curitiba","174","-25.514261","-49.24449","75353"
"04871-032","PA","Marapanim","32","-0.7121509963243339","-47.7025487537677","04871"
"37303-059","BA","Mirante","59","-14.2398179206816","-40.7735665979009","37303"
"80705-045","SC","Paraíso","45","-26.6152629700366","-53.6753141316767","80705"
"17396-042","RN","Luís Gomes","42","-6.41402814222299","-38.386420375103","17396"
"08079-016","MA","Itapecuru Mirim","16","-3.39904548","-44.354263390434","08079"
"39292-123","BA","Teofilândia","123","-11.4829246313863","-39.0058128587129","39292"
"82139-066","SC","Modelo","66","-26.7780420749367","-53.0535007992379","82139"
"74888-048","PR","Tunas do Paraná","48","-24.972381189396","-49.0860587993652","74888"
"20214-019","PB","Esperança","19","-7.0206849997708","-35.8585932869695","20214"
"80330-015","SC","Ascurra","15","-26.954775841731","-49.38636342780631","80330"
"65099-132","SP","Ilhabela","132","-23.7886524993029","-45.3540566669409","65099"
"80390-056","SC","Balneário Camboriú","56","-26.9986724","-48.6313168","80390"
"76970-070","PR","Marumbi","70","-23.7063690364016","-51.6410803664656","76970"
"81795-076","SC","Joinville","76","-26.327399","-48.809791","81795"
"88099-036","RS","Quaraí","36","-30.3828679600575","-56.4536470403836","88099"
"13692-007","CE","Cascavel","7","-4.13143367807167","-38.2396859406771","13692"
"65013-200","SP","Igaraçu do Tietê","200","-22.511148999332","-48.55706610138711","65013"
"14311-098","CE","Itapiúna","98","-4.55474017450167","-38.9206739559252","14311"
"19810-016","PB","Campina Grande","16","-7.2315723","-35.8921784","19810"
"21890-028","PB","São José de Espinharas","28","-6.844179608240011","-37.3251148399789","21890"
"54330-015","MG","Virgem da Lapa","15","-16.8021488565085","-42.3432810665661","54330"
"13730-037","CE","Caucaia","37","-3.7408536","-38.6317754","13730"
"85863-075","RS","Vista Alegre do Prata","75","-28.8094722961142","-51.7862084024789","85863"
"07552-055","MA","Carutapera","55","-1.20060199996041","-46.02315083460499","07552"
"27952-043","AL","Maribondo","43","-9.57724995569839","-36.3066028985381","27952"
"49336-201","MG","Palma","201","-21.3725611552161","-42.3158258828457","49336"
"71455-271","SP","Sorocaba","271","-23.502873","-47.509969","71455"
"12084-059","PI","Alvorada do Gurguéia","59","-8.443959072009481","-43.8630715789216","12084"
"13773-108","CE","Chaval","108","-3.03890118899174","-41.2445958219436","13773"
"11096-024","PI","José de Freitas","24","-4.7630506393263","-42.5783745315457","11096"
"44610-121","MG","Dores de Guanhães","121","-19.0542617829302","-42.9267218922717","44610"
"78514-130","PR","Santa Izabel do Oeste","130","-25.8143812176812","-53.4836175358081","78514"
"52418-254","MG","São Gotardo","254","-19.3127001907427","-46.0531440401029","52418"
"68691-117","SP","Piquerobi","117","-21.8849896981616","-51.7316269037642","68691"
"11274-058","PI","Monsenhor Gil","58","-5.55148563121278","-42.6173989159071","11274"
"92657-032","GO","Bela Vista de Goiás","32","-16.9731214367731","-48.95241159747339","92657"
"81272-060","SC","Guaramirim","60","-26.4744451275665","-48.9921042659495","81272"
"71072-005","SP","São Paulo","5","-23.5846068","-46.67969069999999","71072"
"16659-040","RN","Encanto","40","-6.111134200432891","-38.3048789906516","16659"
"71072-413","SP","São Paulo","413","-23.6346419","-46.615709","71072"
"90182-013","MT","Porto Estrela","13","-15.3313363055225","-57.2013572999111","90182"
"98639-047","MT","Araguaiana","47","-15.7312434952206","-51.8336216513347","98639"
"71250-094","SP","Sarutaiá","94","-23.2744959251587","-49.4831286342665","71250"
"76651-095","PR","Lobato","95","-23.0041580762097","-51.9537492142271","76651"
"41335-040","MG","Betim","40","-19.9676978","-44.1981955","41335"
"93734-146","GO","Goiânia","146","-16.6901597","-49.2754142","93734"
"76678-191","PR","Londrina","191","-23.304869","-51.210443","76678"
"88633-047","RS","São Borja","47","-28.6628375259","-56.0010291536185","88633"
"07242-065","MA","Davinópolis","65","-5.53445621592496","-47.40499638752809","07242"
"58270-051","RJ","Conceição de Macabu","51","-22.0878715258673","-41.8677585057148","58270"
"19240-022","PB","Caraúbas","22","-7.731099372156311","-36.4954780726943","19240"
"65579-056","SP","Itaporanga","56","-23.7034999424681","-49.48439631208089","65579"
"17132-010","RN","João Câmara","10","-5.53842338318182","-35.8167878738553","17132"
"81248-104","SC","Capão Alto","104","-27.9416852810334","-50.5114792925864","81248"
"07340-095","MA","Buriticupu","95","-4.32594772615942","-46.451495319051","07340"
"56200-031","ES","Ponto Belo","31","-18.1291260849726","-40.538133777058","56200"
"41297-177","MG","Berilo","177","-16.9503017547541","-42.4613537743061","41297"
"77771-015","PR","Ponta Grossa","15","-25.111925","-50.167328","77771"
"79952-162","PR","Nova Prata do Iguaçu","162","-25.6318770902275","-53.3479572462114","79952"
"08958-083","MA","Santa Helena","83","-2.23453250885313","-45.3051611932379","08958"
"65110-211","SP","Indaiatuba","211","-23.0816459993189","-47.2123089402514","65110"
"88013-159","RS","Porto Alegre","159","-30.065195","-51.151295","88013"
"66915-064","SP","Mendonça","64","-21.1801561716683","-49.5820189988673","66915"
"93327-004","GO","Novo Gama","4","-16.0560782136961","-48.03721127412459","93327"
"84611-206","PR","Sarandi","206","-23.4431720093107","-51.87368203624709","84611"
"73369-020","TO","Jaú do Tocantins","20","-12.6529263688668","-48.59460829272481","73369"
"65811-065","SP","Itupeva","65","-23.1534096255036","-47.0557011520917","65811"
"13218-008","CE","Aracati","8","-4.56706646985002","-37.7727525989113","13218"
"40223-165","MG","Franciscópolis","165","-17.9590435720608","-42.0073128118949","40223"
"72273-146","SP","Valparaíso","146","-21.2255752822221","-50.8693081190398","72273"
"49573-209","MG","Passos","209","-20.7192119012384","-46.6114125680355","49573"
"35610-121","BA","Ibitiara","121","-12.6455137038356","-42.213294323499","35610"
"28916-051","AL","Senador Rui Palmeira","51","-9.46339144867669","-37.4536462478126","28916"
"12530-036","PI","Tamboril do Piauí","36","-8.40043177981924","-42.909688830207","12530"
"74985-134","PR","Laranjal","134","-24.8883015832483","-52.4716661790835","74985"
"25313-008","PE","Recife","8","-8.0717521","-34.881805","25313"
"93386-088","GO","Amaralina","88","-13.9254818589773","-49.29537722190361","93386"
"00230-008","RO","Colorado do Oeste","8","-13.1305638410373","-60.5550674630789","00230"
"31003-015","SE","Santana do São Francisco","15","-10.2876719720968","-36.5995793479956","31003"
"21075-025","PB","Nova Palmeira","25","-6.67660584242661","-36.4187129743523","21075"
"38130-159","BA","Presidente Dutra","159","-11.2965040659861","-41.990930902445","38130"
"23795-020","PE","Carpina","20","-7.846886716161771","-35.2580606059131","23795"
"60011-162","RJ","Rio de Janeiro","162","-22.8430637","-43.2659844","60011"
"48356-177","MG","Minas Novas","177","-17.2154581630997","-42.5967587107471","48356"
"94579-066","GO","Maurilândia","66","-17.9720829880918","-50.3389113971531","94579"
"75892-079","PR","Ibaiti","79","-23.8498214843017","-50.1906662735549","75892"
"26174-068","PE","Tuparetama","68","-7.59875946456034","-37.3111818112638","26174"
"90115-001","MS","Amambai","1","-23.1005822376948","-55.2438276926237","90115"
"80055-102","SC","Agronômica","102","-27.2697161063764","-49.71836889075539","80055"
"10294-045","PI","Batalha","45","-4.02041233562175","-42.075218732031","10294"
"39055-190","BA","Serra Dourada","190","-12.7625947388908","-43.9523372558921","39055"
"80195-052","SC","Anita Garibaldi","52","-27.6837772892786","-51.1311938712633","80195"
"74373-035","PR","Assaí","35","-23.3727179043723","-50.84162348631419","74373"
"69710-056","SP","Riversul","56","-23.8313350058819","-49.43669671891351","69710"
"07269-095","MA","Bom Jesus das Selvas","95","-4.48996835295945","-46.85324122314889","07269"
"01490-002","AC","Xapuri","2","-10.6520719399922","-68.5062948050463","01490"
"64530-037","SP","Guapiara","37","-24.1825264992943","-48.5276813218495","64530"
"66559-289","SP","Luiziânia","289","-21.6736029639148","-50.3276394896385","66559"
"42099-058","MG","Camanducaia","58","-22.7567463570803","-46.146863289284","42099"
"66290-209","SP","Laranjal Paulista","209","-23.0540116058567","-47.8337807102663","66290"
"40240-252","MG","Icaraí de Minas","252","-16.2140127765566","-44.9027768020848","40240"
"25593-052","PE","São Bento do Una","52","-8.519867520306651","-36.4462983615963","25593"
"56278-003","ES","Castelo","3","-20.6020650854299","-41.2022127039763","56278"
"04715-034","PA","Itaituba","34","-4.2637294798599","-55.9900488572777","04715"
"60011-234","RJ","Rio de Janeiro","234","-22.8713574","-43.4611319","60011"
"59013-088","RJ","São João de Meriti","88","-22.7785064","-43.3679338","59013"
"32158-004","SE","Riachão do Dantas","4","-11.0664022900808","-37.7293412249827","32158"
"62081-025","SP","Brejo Alegre","25","-21.1661284987281","-50.187258508288","62081"
"73326-034","TO","Carmolândia","34","-7.0314787776315","-48.3959599306274","73326"
"83852-061","SC","Xavantina","61","-27.0702501463093","-52.3428505099137","83852"
"90034-023","MS","Água Clara","23","-20.4488507617063","-52.87511755145389","90034"
"97012-003","DF","Brasília","3","-15.8140313","-48.0861458","97012"
"00035-002","RO","Porto Velho","2","-8.7714676","-63.90492740000001","00035"
"58750-057","RJ","Paraty","57","-23.2194136066566","-44.7108585020174","58750"
"40851-019","MG","Areado","19","-21.3583823568988","-46.1465594661257","40851"
"82791-078","SC","Quilombo","78","-26.7400555490554","-52.7276095700875","82791"
"84905-063","RS","Jaquirana","63","-28.8805675905509","-50.3580367222002","84905"
"53619-017","MG","Tapira","17","-19.9255792177122","-46.8219153621833","53619"
"07366-058","MA","Buritirana","58","-5.58891514152842","-47.0172250932177","07366"
"96172-114","GO","Taquaral de Goiás","114","-16.050018796115","-49.6022193143578","96172"
"60011-164","RJ","Rio de Janeiro","164","-22.916198","-43.19283","60011"
"13072-101","CE","Aiuaba","101","-6.56329843983714","-40.1231600775541","13072"
"53716-269","MG","Teófilo Otoni","269","-17.8625398074625","-41.5096351657897","53716"
"00299-029","RO","Rolim de Moura","29","-11.7195064","-61.7739728","00299"
"19798-029","PB","Camalaú","29","-7.891242094869649","-36.8316105814858","19798"
"71072-248","SP","São Paulo","248","-23.5348955","-46.44932110000001","71072"
"69094-233","SP","Populina","233","-19.9443331300921","-50.5368531154367","69094"
"74349-131","PR","Flor da Serra do Sul","131","-26.2552988451785","-53.3085976818885","74349"
"96911-034","GO","Adelândia","34","-16.4150015115068","-50.1631466761094","96911"
"73563-007","TO","Monte Santo do Tocantins","7","-10.0055914314707","-48.9908906033935","73563"
"90913-036","MT","Itiquira","36","-17.2068250548319","-54.1443008960004","90913"
"07641-096","MA","Governador Newton Bello","96","-3.429704719790731","-45.67450179700921","07641"
"53554-259","MG","Soledade de Minas","259","-22.0592064051247","-45.04102264196279","53554"
"04138-090","PA","Anajás","90","-0.98445139397624","-49.945001040544","04138"
"94137-039","GO","Itapaci","39","-14.9504032174679","-49.5541561136132","94137"
"32174-020","SE","Riachuelo","20","-10.7316512981068","-37.1934568325855","32174"
"41548-128","MG","São Domingos das Dores","128","-19.529446066682","-42.0095079969034","41548"
"31550-035","SE","Indiaroba","35","-11.5185072678799","-37.5150947928792","31550"
"05614-040","PA","Tucuruí","40","-3.76688908418776","-49.6671843672248","05614"
"50350-222","MG","Poços de Caldas","222","-21.784166","-46.571308","50350"
"41327-002","MG","Pedra Bonita","2","-20.5200184899524","-42.3321344916825","41327"
"61913-126","SP","Bady Bassitt","126","-20.9185637789699","-49.44857370929319","61913"
"69698-305","SP","Ribeirão Preto","305","-21.183692","-47.770682","69698"
"41335-319","MG","Betim","319","-19.9676978","-44.1981955","41335"
"44172-100","MG","Curvelo","100","-18.7554807210556","-44.4283989683234","44172"
"13455-096","CE","Bela Cruz","96","-3.0551067242127","-40.1668429070243","13455"
"66931-302","SP","Meridiano","302","-20.3541099025515","-50.18183183990509","66931"
"17914-017","RN","Pedra Preta","17","-5.58190915602015","-36.1031358189646","17914"
"91073-016","MS","Maracaju","16","-21.6236103831694","-55.1571395689956","91073"
"05959-074","PA","Ourilândia do Norte","74","-6.74061708615711","-51.0908327746816","05959"
"47570-088","MG","Lamim","88","-20.7920574256676","-43.4744670605853","47570"
"36714-159","BA","Jussara","159","-11.054554947997","-41.9797319275478","36714"
"33804-069","BA","Bonito","69","-11.9695725017078","-41.2684027881505","33804"
"79693-135","PR","Pérola","135","-23.7974787679922","-53.6732521304902","79693"
"12394-007","PI","Jatobá do Piauí","7","-4.77315894413206","-41.8198222185671","12394"
"71935-094","SP","Timburi","94","-23.2023633822765","-49.6035428949314","71935"
"79618-149","PR","Indianópolis","149","-23.4797105004798","-52.7010569081576","79618"
"53597-266","MG","Taiobeiras","266","-15.8115214371615","-42.2279155455793","53597"
"07900-102","MA","Marajá do Sena","102","-4.6203133239724","-45.4572376525781","07900"
"43699-205","MG","Consolação","205","-22.5504650351415","-45.9222507202093","43699"
"19178-012","PB","Arara","12","-6.8261917209866","-35.7595417215504","19178"
"05991-024","PA","Santa Maria das Barreiras","24","-8.87055053940507","-49.7193518572257","05991"
"41580-117","MG","São Geraldo do Baixio","117","-18.9188085158378","-41.3636282368696","41580"
"41530-022","MG","Bom Jesus do Amparo","22","-19.7041372733151","-43.473514924483","41530"
"80470-089","SC","Blumenau","89","-26.893912","-49.101593","80470"
"88188-081","RS","Dilermando de Aguiar","81","-29.7019639089413","-54.21356038450211","88188"
"92142-022","TO","Combinado","22","-12.8186076716224","-46.5520723402661","92142"
"47074-106","MG","Jeceaba","106","-20.5330334376722","-43.9852319173302","47074"
"90492-014","MS","Camapuã","14","-19.535259798153","-54.04330948642801","90492"
"31330-030","SE","Cristinápolis","30","-11.4735577967079","-37.754659635068","31330"
"74250-150","PR","Apucarana","150","-23.0419409","-51.81856639999999","74250"
"17612-001","RN","Natal","1","-5.817703499999999","-35.2038213","17612"
"25151-058","PE","Pedra","58","-8.498476499723861","-36.9427981488871","25151"
"59250-047","RJ","Volta Redonda","47","-22.485808","-44.070782","59250"
"81833-021","SC","Lages","21","-27.8099647","-50.318358","81833"
"10480-062","PI","Santana do Piauí","62","-6.94907176369757","-41.5184805579744","10480"
"71072-418","SP","São Paulo","418","-23.6886652","-46.6799812","71072"
"75353-176","PR","Curitiba","176","-25.467776","-49.278823","75353"
"89958-052","MT","Rio Branco","52","-15.2356828096646","-58.1179393479916","89958"
"12475-085","PI","Murici dos Portelas","85","-3.32385978496417","-42.096769081771","12475"
"46930-144","MG","Jacinto","144","-16.1411618524178","-40.2914288341066","46930"
"65218-369","SP","Iperó","369","-23.3502773896108","-47.68989389354459","65218"
"87300-064","RS","Novo Tiradentes","64","-27.5635584337012","-53.1857025890656","87300"
"15881-074","CE","Croatá","74","-4.4140572653673","-40.9090450981578","15881"
"62090-021","SP","Barretos","21","-20.558455514379","-48.5673778394551","62090"
"46310-181","MG","Iraí de Minas","181","-18.981858344938","-47.46299141783091","46310"
"72419-076","SP","Vista Alegre do Alto","76","-21.1671540840845","-48.630171357211","72419"
"59170-039","RJ","Trajano de Moraes","39","-22.0613797041912","-42.0548152486202","59170"
"14656-106","CE","Meruoca","106","-3.53900666220347","-40.4508809567861","14656"
"96652-027","TO","Wanderlândia","27","-6.85012551646474","-47.9562677260283","96652"
"58971-137","RJ","São Gonçalo","137","-22.807975","-43.017652","58971"
"78131-023","PR","Ribeirão Claro","23","-23.1962854615021","-49.7563505190838","78131"
"71978-314","SP","Tremembé","314","-22.9604152047149","-45.55074688234679","71978"
"90670-055","MT","Cuiabá","55","-15.639406","-56.025704","90670"
"40622-187","MG","Rosário da Limeira","187","-20.9812982007306","-42.5060599702183","40622"
"67890-276","SP","Osasco","276","-23.5589265","-46.7765432","67890"
"77658-160","PR","Pinhão","160","-25.6962950092623","-51.6482701915018","77658"
"96415-061","GO","Vianópolis","61","-16.7420814381448","-48.5134708970577","96415"
"77470-091","PR","Paranapoema","91","-22.6556215743645","-52.08072372177921","77470"
"12190-001","PI","Teresina","1","-5.0888806","-42.8123814","12190"
"11134-091","PI","Luís Correia","91","-2.88156653575335","-41.6645672322748","11134"
"67130-319","SP","Mogi das Cruzes","319","-23.520408","-46.1930871","67130"
"86851-090","RS","Guaíba","90","-30.1086019215542","-51.3146836637248","86851"
"48615-181","MG","Monte Carmelo","181","-18.7290384395177","-47.4959724312194","48615"
"58955-035","RJ","São Fidélis","35","-21.6436265459804","-41.7555923123358","58955"
"82872-102","SC","Rio do Oeste","102","-27.1911665172426","-49.8028622167011","82872"
"43834-212","MG","Coroaci","212","-18.6180835052857","-42.283027891501","43834"
"33634-070","BA","Barreiras","70","-12.144924888002","-45.0041684370285","33634"
"75027-162","PR","Nova Esperança do Sudoeste","162","-25.8987792075935","-53.2642073185992","75027"
"17434-030","RN","Macau","30","-5.11336765014094","-36.634973181901","17434"
"49638-111","MG","Patrocínio do Muriaé","111","-21.1517112738729","-42.2126532982876","49638"
"39632-141","BA","Vera Cruz","141","-12.9357333309137","-38.6191597463471","39632"
"40827-012","MG","Sem-Peixe","12","-20.1025363686126","-42.8419017302093","40827"
"08087-068","MA","Peritoró","68","-4.37022511751354","-44.3258535239149","08087"
"27677-029","AL","Jacaré dos Homens","29","-9.63665882800376","-37.2078334090177","27677"
"89192-054","RS","Soledade","54","-28.8277379528717","-52.5098661711662","89192"
"63592-138","SP","Cosmorama","138","-20.477034658252","-49.7788596931171","63592"
"22012-005","PB","São Miguel de Taipu","5","-7.24923353015053","-35.2104513918798","22012"
"50431-226","MG","Porteirinha","226","-15.7468377265095","-43.0285226494433","50431"
"34118-133","BA","Camacan","133","-15.4176268513468","-39.4963673314917","34118"
"84891-011","RS","Capela de Santana","11","-29.7019448511705","-51.3217693454114","84891"
"61352-138","SP","Américo de Campos","138","-20.2964019429838","-49.72702683744959","61352"
"92770-005","GO","Buriti Alegre","5","-18.1330550490153","-49.0400651408771","92770"
"74411-071","PR","Atalaia","71","-23.1515870948564","-52.0557011364669","74411"
"61646-018","SP","Arapeí","18","-22.6747987226007","-44.4481065567943","61646"
"78557-020","PR","Santana do Itararé","20","-23.7531325850137","-49.63319663151731","78557"
"40045-151","MG","Brasilândia de Minas","151","-16.998600553063","-46.01540175899551","40045"
